idx,obj_value,converged,iterations,iteration_limit_reached,time_it_took,theta_hat,theta0,is_optimum,boot_idx
14,8.093360713126592e-24,true,5,false,0.0002573,"[22.0148953096288, -0.08485682131438449]","[-1.0989445324831357, -0.0993402202293609]",0,410
15,4.059704720467992e-24,true,5,false,0.0002573,"[22.01489530967196, -0.08485682131702954]","[1.5447563259135333, -0.22651795438142638]",0,410
16,4.471765127056734e-24,true,5,false,0.0002657,"[22.014895309666677, -0.08485682131670591]","[1.7376928272513674, -1.2953938355637125]",0,410
17,9.688299123597374e-24,true,5,false,0.0022829,"[22.014895309614857, -0.08485682131353023]","[-1.3972500397371668, -1.1529219835943225]",0,410
18,6.83726033284239e-24,true,5,false,0.0003825,"[22.01489530964074, -0.0848568213151163]","[-0.27322961221704645, -0.5101173409267433]",0,410
19,7.865293982525153e-24,true,5,false,0.0003608,"[22.014895309630877, -0.084856821314512]","[-1.7983567634893314, 0.8231200506166791]",0,410
20,7.362178613185856e-24,true,5,false,0.0003132,"[22.01489530963559, -0.08485682131480099]","[-0.6634712267123949, -0.2399591176621829]",0,410
1,3.140801461944002e-23,true,2,false,0.0003374,"[1.628970154988897, 1.4247026422619913]","[0.03833248646601629, 0.213845359778582]",0,411
2,4.77745551006922e-25,true,3,false,0.0004726,"[1.6289701548000686, 1.4247026422738842]","[-0.7042838077754542, -0.4007992090593657]",0,411
3,2.1971874741139735e-23,true,2,false,0.0002913,"[1.6289701549612117, 1.4247026422637354]","[1.4214984593810815, -0.5777261953257666]",0,411
4,3.902228635809986e-25,true,3,false,0.0002128,"[1.6289701548019897, 1.4247026422737634]","[-0.4658959078249555, -0.7303008298610437]",0,411
5,1.1279660743690095e-23,true,3,false,0.0002066,"[1.628970154720195, 1.4247026422789149]","[-1.365080912437378, -1.3208174975844296]",0,411
6,1.7487034187174965e-22,true,2,false,0.0001564,"[1.6289701552173033, 1.4247026422476061]","[0.5431992343373382, 0.09271546518564394]",0,411
7,5.606077099234207e-24,true,2,false,0.0002614,"[1.6289701547497475, 1.4247026422770537]","[-0.7590535993444354, 0.9209639329677229]",0,411
8,1.2022529465888213e-22,true,3,false,0.0019705,"[1.6289701551494535, 1.4247026422518796]","[0.745620993889791, -2.216096423049429]",0,411
9,9.331279656101498e-23,true,2,false,0.0002727,"[1.628970155110397, 1.4247026422543398]","[0.8442354651341021, -0.3265277272261217]",0,411
10,6.52912679702992e-24,true,2,false,0.0002031,"[1.6289701547441051, 1.424702642277409]","[-1.0120757369891493, 1.1470306234136702]",0,411
11,1.1595647613535158e-22,true,2,false,0.0001855,"[1.6289701551435964, 1.4247026422522473]","[0.7232770971838263, -0.728534008508048]",0,411
12,5.565813047541012e-26,true,2,false,0.0001682,"[1.6289701548136892, 1.4247026422730265]","[0.5202990342876057, 1.1204520037446837]",0,411
13,2.0102713552309675e-23,true,1,false,0.0001282,"[1.6289701546862942, 1.42470264228105]","[1.6996228215478644, 1.0844860147154771]",0,411
14,1.2594255799368268e-24,true,3,false,0.0002027,"[1.6289701547872362, 1.4247026422746927]","[-1.0989445324831357, -0.0993402202293609]",0,411
15,9.308325184885546e-23,true,2,false,0.0001634,"[1.6289701545315338, 1.4247026422907973]","[1.5447563259135333, -0.22651795438142638]",0,411
16,1.881429640314951e-21,true,2,false,0.000164,"[1.6289701561213732, 1.424702642190666]","[1.7376928272513674, -1.2953938355637125]",0,411
17,8.079981136766723e-24,true,3,false,0.0002087,"[1.6289701547355342, 1.4247026422779487]","[-1.3972500397371668, -1.1529219835943225]",0,411
18,1.2007952931999566e-26,true,3,false,0.0002148,"[1.628970154817534, 1.4247026422727842]","[-0.27322961221704645, -0.5101173409267433]",1,411
19,1.4277894667254772e-24,true,3,false,0.0002068,"[1.6289701547849127, 1.4247026422748388]","[-1.7983567634893314, 0.8231200506166791]",0,411
20,2.7413983292647564e-25,true,3,false,0.0001894,"[1.6289701548050828, 1.4247026422735685]","[-0.6634712267123949, -0.2399591176621829]",0,411
1,4.8892409638917175e-24,true,3,false,0.000621,"[6.357965198172131, 0.7196668153996051]","[0.03833248646601629, 0.213845359778582]",0,412
2,3.586784238406857e-25,true,4,false,0.0004825,"[6.357965198125803, 0.7196668154028786]","[-0.7042838077754542, -0.4007992090593657]",0,412
3,2.723822293171756e-24,true,3,false,0.0003849,"[6.357965198156036, 0.7196668154007424]","[1.4214984593810815, -0.5777261953257666]",0,412
4,2.758558849175115e-25,true,4,false,0.000277,"[6.3579651981237015, 0.7196668154030271]","[-0.4658959078249555, -0.7303008298610437]",0,412
5,1.722095684790188e-24,true,4,false,0.0002512,"[6.3579651981462835, 0.7196668154014315]","[-1.365080912437378, -1.3208174975844296]",0,412
6,4.138391925838067e-24,true,3,false,0.0001917,"[6.357965198167024, 0.719666815399966]","[0.5431992343373382, 0.09271546518564394]",0,412
7,8.363131864259175e-27,true,4,false,0.0002331,"[6.357965198111229, 0.7196668154039085]","[-0.7590535993444354, 0.9209639329677229]",1,412
8,6.212891613022101e-25,true,4,false,0.0002777,"[6.357965198131272, 0.7196668154024922]","[0.745620993889791, -2.216096423049429]",0,412
9,3.810557571851469e-24,true,3,false,0.0001968,"[6.357965198164697, 0.7196668154001304]","[0.8442354651341021, -0.3265277272261217]",0,412
10,4.724267623560001e-26,true,4,false,0.000233,"[6.357965198114876, 0.7196668154036509]","[-1.0120757369891493, 1.1470306234136702]",0,412
11,4.33553624506342e-24,true,3,false,0.0001883,"[6.357965198168394, 0.7196668153998691]","[0.7232770971838263, -0.728534008508048]",0,412
12,2.566676403542799e-24,true,3,false,0.0021036,"[6.357965198154627, 0.719666815400842]","[0.5202990342876057, 1.1204520037446837]",0,412
13,8.855946326915996e-25,true,3,false,0.0003914,"[6.357965198135629, 0.7196668154021844]","[1.6996228215478644, 1.0844860147154771]",0,412
14,6.297933928761477e-25,true,4,false,0.0004549,"[6.357965198131379, 0.7196668154024847]","[-1.0989445324831357, -0.0993402202293609]",0,412
15,2.3962925766589423e-24,true,3,false,0.0002038,"[6.3579651981530745, 0.7196668154009516]","[1.5447563259135333, -0.22651795438142638]",0,412
16,2.799609913873449e-24,true,3,false,0.0001963,"[6.357965198156684, 0.7196668154006967]","[1.7376928272513674, -1.2953938355637125]",0,412
17,1.51483088902113e-24,true,4,false,0.0003125,"[6.3579651981439635, 0.7196668154015955]","[-1.3972500397371668, -1.1529219835943225]",0,412
18,1.3494379583177337e-25,true,4,false,0.0002839,"[6.357965198119148, 0.7196668154033489]","[-0.27322961221704645, -0.5101173409267433]",0,412
19,5.054006512382882e-25,true,4,false,0.0002575,"[6.357965198129031, 0.7196668154026507]","[-1.7983567634893314, 0.8231200506166791]",0,412
20,3.100400061078721e-25,true,4,false,0.000307,"[6.3579651981245835, 0.7196668154029648]","[-0.6634712267123949, -0.2399591176621829]",0,412
1,2.2711254565634356e-24,true,3,false,0.0004775,"[6.057886069572929, 0.8340563555378183]","[0.03833248646601629, 0.213845359778582]",0,413
2,9.760546978565755e-26,true,4,false,0.000387,"[6.057886069537984, 0.83405635554012]","[-0.7042838077754542, -0.4007992090593657]",0,413
3,1.1223014662480254e-24,true,3,false,0.002366,"[6.057886069559878, 0.834056355538678]","[1.4214984593810815, -0.5777261953257666]",0,413
4,7.133838307346283e-26,true,4,false,0.0002831,"[6.05788606953666, 0.8340563555402072]","[-0.4658959078249555, -0.7303008298610437]",0,413
5,7.171574036022679e-25,true,4,false,0.0002114,"[6.057886069553533, 0.834056355539096]","[-1.365080912437378, -1.3208174975844296]",0,413
6,1.901824984688566e-24,true,3,false,0.0001648,"[6.057886069569141, 0.8340563555380678]","[0.5431992343373382, 0.09271546518564394]",0,413
7,2.3806672236378166e-24,true,3,false,0.0001729,"[6.057886069573975, 0.8340563555377495]","[-0.7590535993444354, 0.9209639329677229]",0,413
8,1.9745162889105838e-25,true,4,false,0.0002045,"[6.057886069541883, 0.8340563555398631]","[0.745620993889791, -2.216096423049429]",0,413
9,1.61329852659938e-24,true,3,false,0.000166,"[6.057886069566009, 0.8340563555382742]","[0.8442354651341021, -0.3265277272261217]",0,413
10,1.7088336341227862e-27,true,4,false,0.0002043,"[6.0578860695299, 0.8340563555406524]","[-1.0120757369891493, 1.1470306234136702]",1,413
11,1.8765935415172798e-24,true,3,false,0.0001762,"[6.057886069568884, 0.8340563555380849]","[0.7232770971838263, -0.728534008508048]",0,413
12,1.0295338352897028e-24,true,3,false,0.0001728,"[6.0578860695585295, 0.8340563555387668]","[0.5202990342876057, 1.1204520037446837]",0,413
13,2.9638289476574236e-25,true,3,false,0.0001657,"[6.0578860695447805, 0.8340563555396723]","[1.6996228215478644, 1.0844860147154771]",0,413
14,1.98276442519919e-25,true,4,false,0.0001899,"[6.057886069541887, 0.834056355539863]","[-1.0989445324831357, -0.0993402202293609]",0,413
15,9.686429777139977e-25,true,3,false,0.0015681,"[6.057886069557616, 0.8340563555388267]","[1.5447563259135333, -0.22651795438142638]",0,413
16,1.1995697163859142e-24,true,3,false,0.0001821,"[6.05788606956088, 0.834056355538612]","[1.7376928272513674, -1.2953938355637125]",0,413
17,6.109585197129705e-25,true,4,false,0.0002325,"[6.05788606955166, 0.8340563555392192]","[-1.3972500397371668, -1.1529219835943225]",0,413
18,2.2604294226853313e-26,true,4,false,0.0002135,"[6.057886069533272, 0.8340563555404303]","[-0.27322961221704645, -0.5101173409267433]",0,413
19,1.570418141733606e-25,true,4,false,0.0002197,"[6.057886069540382, 0.834056355539962]","[-1.7983567634893314, 0.8231200506166791]",0,413
20,7.835597525705559e-26,true,4,false,0.000205,"[6.0578860695370595, 0.8340563555401809]","[-0.6634712267123949, -0.2399591176621829]",0,413
1,2.562300246083749e-25,true,2,false,0.0003012,"[0.6546621891214808, 1.2772751402097684]","[0.03833248646601629, 0.213845359778582]",0,414
2,1.8239182804576495e-22,true,2,false,0.0002046,"[0.6546621887765957, 1.2772751402327023]","[-0.7042838077754542, -0.4007992090593657]",0,414
3,1.075950798050125e-22,true,2,false,0.0001715,"[0.654662188859694, 1.2772751402271767]","[1.4214984593810815, -0.5777261953257666]",0,414
4,1.356689365892039e-22,true,2,false,0.0001763,"[0.6546621888258546, 1.2772751402294271]","[-0.4658959078249555, -0.7303008298610437]",0,414
5,2.4048885795255003e-25,true,3,false,0.0001933,"[0.6546621891218963, 1.2772751402097409]","[-1.365080912437378, -1.3208174975844296]",0,414
6,2.0098739183986322e-23,true,2,false,0.0001634,"[0.6546621890159925, 1.277275140216783]","[0.5431992343373382, 0.09271546518564394]",0,414
7,8.528023094581299e-26,true,2,false,0.0003039,"[0.6546621891271686, 1.2772751402093903]","[-0.7590535993444354, 0.9209639329677229]",0,414
8,4.4262373642106737e-23,true,3,false,0.0002569,"[0.6546621889584385, 1.2772751402206102]","[0.745620993889791, -2.216096423049429]",0,414
9,1.5629509609239998e-22,true,2,false,0.0002708,"[0.6546621888031985, 1.2772751402309335]","[0.8442354651341021, -0.3265277272261217]",0,414
10,1.6234412088908938e-25,true,2,false,0.0001611,"[0.6546621891242843, 1.2772751402095819]","[-1.0120757369891493, 1.1470306234136702]",0,414
11,2.7571911374176346e-22,true,2,false,0.0001618,"[0.6546621886943638, 1.2772751402381701]","[0.7232770971838263, -0.728534008508048]",0,414
12,2.6148976717626142e-23,true,1,false,0.0001258,"[0.6546621889992803, 1.2772751402178943]","[0.5202990342876057, 1.1204520037446837]",0,414
13,5.090940904756931e-27,true,2,false,0.0001602,"[0.6546621891359046, 1.2772751402088094]","[1.6996228215478644, 1.0844860147154771]",1,414
14,5.79645424869831e-23,true,2,false,0.0001558,"[0.6546621889328961, 1.277275140222309]","[-1.0989445324831357, -0.0993402202293609]",0,414
15,6.818869485828629e-23,true,2,false,0.000158,"[0.6546621889158578, 1.2772751402234417]","[1.5447563259135333, -0.22651795438142638]",0,414
16,4.158404413253494e-22,true,2,false,0.0001502,"[0.6546621885938482, 1.277275140244854]","[1.7376928272513674, -1.2953938355637125]",0,414
17,1.3916308669305444e-25,true,3,false,0.0001857,"[0.65466218912497, 1.2772751402095364]","[-1.3972500397371668, -1.1529219835943225]",0,414
18,1.9965698746797217e-22,true,2,false,0.0001444,"[0.6546621887600215, 1.277275140233805]","[-0.27322961221704645, -0.5101173409267433]",0,414
19,9.3217155454574e-25,true,2,false,0.0001966,"[0.6546621891093506, 1.277275140210575]","[-1.7983567634893314, 0.8231200506166791]",0,414
20,1.0923551841282583e-22,true,2,false,0.000293,"[0.6546621888576698, 1.2772751402273115]","[-0.6634712267123949, -0.2399591176621829]",0,414
1,8.525785597706068e-24,true,4,false,0.000421,"[12.42247673843229, 0.9153650134159781]","[0.03833248646601629, 0.213845359778582]",0,415
2,1.1393565084846744e-23,true,4,false,0.0003284,"[12.422476738450037, 0.9153650134149074]","[-0.7042838077754542, -0.4007992090593657]",0,415
3,5.796448126835348e-24,true,4,false,0.0002749,"[12.422476738412298, 0.915365013417184]","[1.4214984593810815, -0.5777261953257666]",0,415
4,1.1396706773351445e-23,true,4,false,0.0002928,"[12.422476738450158, 0.9153650134149001]","[-0.4658959078249555, -0.7303008298610437]",0,415
5,3.7624058609920985e-25,true,5,false,0.000387,"[12.422476738341809, 0.915365013421436]","[-1.365080912437378, -1.3208174975844296]",0,415
6,7.296799822586974e-24,true,4,false,0.000328,"[12.422476738423573, 0.9153650134165037]","[0.5431992343373382, 0.09271546518564394]",0,415
7,8.958319446016293e-24,true,4,false,0.0002294,"[12.42247673843535, 0.9153650134157935]","[-0.7590535993444354, 0.9209639329677229]",0,415
8,1.1973691282424228e-23,true,4,false,0.000231,"[12.422476738453593, 0.9153650134146931]","[0.745620993889791, -2.216096423049429]",0,415
9,6.874892569539141e-24,true,4,false,0.0002422,"[12.422476738420563, 0.9153650134166853]","[0.8442354651341021, -0.3265277272261217]",0,415
10,9.200776168405548e-24,true,4,false,0.0002379,"[12.422476738436696, 0.9153650134157122]","[-1.0120757369891493, 1.1470306234136702]",0,415
11,7.81780114937947e-24,true,4,false,0.0004325,"[12.422476738427523, 0.9153650134162654]","[0.7232770971838263, -0.728534008508048]",0,415
12,5.3269396641198434e-24,true,4,false,0.000337,"[12.42247673840833, 0.9153650134174233]","[0.5202990342876057, 1.1204520037446837]",0,415
13,3.0932354550910416e-24,true,4,false,0.0002964,"[12.422476738386873, 0.9153650134187176]","[1.6996228215478644, 1.0844860147154771]",0,415
14,1.2181771763586695e-23,true,4,false,0.0002791,"[12.422476738454769, 0.9153650134146221]","[-1.0989445324831357, -0.0993402202293609]",0,415
15,5.135549125973012e-24,true,4,false,0.0002613,"[12.422476738406804, 0.9153650134175153]","[1.5447563259135333, -0.22651795438142638]",0,415
16,6.948955993710339e-24,true,4,false,0.0002553,"[12.422476738421249, 0.915365013416644]","[1.7376928272513674, -1.2953938355637125]",0,415
17,2.1059300332488047e-25,true,5,false,0.0003037,"[12.422476738335785, 0.9153650134217992]","[-1.3972500397371668, -1.1529219835943225]",1,415
18,1.0207857004558095e-23,true,4,false,0.0002723,"[12.422476738443185, 0.9153650134153208]","[-0.27322961221704645, -0.5101173409267433]",0,415
19,1.2961532013609595e-23,true,4,false,0.0002577,"[12.422476738458956, 0.9153650134143694]","[-1.7983567634893314, 0.8231200506166791]",0,415
20,1.101089710655013e-23,true,4,false,0.0002592,"[12.422476738447894, 0.9153650134150366]","[-0.6634712267123949, -0.2399591176621829]",0,415
1,8.998926522455778e-23,true,2,false,0.0003031,"[0.6344383725452639, 1.4750453349552237]","[0.03833248646601629, 0.213845359778582]",0,416
2,7.319154280770333e-23,true,2,false,0.0002119,"[0.6344383725724537, 1.4750453349534918]","[-0.7042838077754542, -0.4007992090593657]",0,416
3,2.7558535198270063e-22,true,2,false,0.0001709,"[0.634438372337627, 1.4750453349684447]","[1.4214984593810815, -0.5777261953257666]",0,416
4,4.1178061557527754e-23,true,2,false,0.0001618,"[0.6344383730091561, 1.4750453349256847]","[-0.4658959078249555, -0.7303008298610437]",0,416
5,1.0786259140394669e-26,true,3,false,0.0001872,"[0.6344383728188727, 1.4750453349378017]","[-1.365080912437378, -1.3208174975844296]",0,416
6,1.7739498721348338e-23,true,2,false,0.0001432,"[0.634438372699085, 1.475045334945429]","[0.5431992343373382, 0.09271546518564394]",0,416
7,4.738613872655719e-27,true,2,false,0.0001415,"[0.6344383728204054, 1.475045334937704]","[-0.7590535993444354, 0.9209639329677229]",0,416
8,1.9571314580515158e-22,true,3,false,0.0001738,"[0.6344383724138419, 1.475045334963592]","[0.745620993889791, -2.216096423049429]",0,416
9,3.524846784657133e-22,true,2,false,0.0001468,"[0.6344383722742373, 1.475045334972481]","[0.8442354651341021, -0.3265277272261217]",0,416
10,4.923995669946785e-27,true,2,false,0.0001394,"[0.6344383728200969, 1.4750453349377237]","[-1.0120757369891493, 1.1470306234136702]",0,416
11,1.5821938831405659e-21,true,2,false,0.0001427,"[0.63443837166158, 1.4750453350114916]","[0.7232770971838263, -0.728534008508048]",0,416
12,5.30708353054808e-23,true,1,false,9.89e-5,"[0.6344383726094753, 1.475045334951135]","[0.5202990342876057, 1.1204520037446837]",0,416
13,2.7151330261931768e-27,true,2,false,0.0001466,"[0.6344383728222123, 1.4750453349375892]","[1.6996228215478644, 1.0844860147154771]",0,416
14,1.6781126878816646e-24,true,2,false,0.0001337,"[0.634438372784421, 1.4750453349399948]","[-1.0989445324831357, -0.0993402202293609]",0,416
15,3.2528436290907238e-22,true,2,false,0.0002183,"[0.6344383722958546, 1.4750453349711043]","[1.5447563259135333, -0.22651795438142638]",0,416
16,1.9126458220482245e-27,true,3,false,0.0002386,"[0.6344383728225329, 1.4750453349375685]","[1.7376928272513674, -1.2953938355637125]",1,416
17,8.192362159205942e-27,true,3,false,0.0002014,"[0.6344383728196693, 1.475045334937751]","[-1.3972500397371668, -1.1529219835943225]",0,416
18,3.6802606350932633e-22,true,2,false,0.0001547,"[0.6344383722623178, 1.47504533497324]","[-0.27322961221704645, -0.5101173409267433]",0,416
19,2.6686109680294385e-26,true,2,false,0.0001606,"[0.6344383728174154, 1.4750453349378947]","[-1.7983567634893314, 0.8231200506166791]",0,416
20,5.898687111903953e-22,true,2,false,0.0001482,"[0.634438372113388, 1.4750453349827237]","[-0.6634712267123949, -0.2399591176621829]",0,416
